id,age,tranche_age,genre,education,region,gouvernorat,milieu,revenu_mensuel_tnd,tranche_revenu,taux_epargne_pct,lifestyle,canaux_utilises,nb_canaux,categories_achetees,nb_categories,canaux_decouverte,recherche_mobile_pct,recherche_duree_jours,sources_comparees,methode_paiement,panier_moyen_tnd,achat_en_ligne,achat_repete_3mois,nps,connait_programme_fidelite,points_friction,nb_friction,ramadan_actif,ramadan_panier_tnd,ete_actif,ete_panier_tnd,soldes_actif,soldes_panier_tnd,smartphone,connexion_4g_5g,utilise_apps_paiement,actif_reseaux_sociaux,satisfaction_globale,season
TN00065,35,35-44,F,Secondaire / BAC,Centre-Est,Mahdia,urbain,5806,Très élevé,7.3,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile,3,voyage_tourisme|divertissement|sante,3,youtube|bouche_a_oreille|tv_radio,65,5,4,paiement_mobile,872.17,True,False,31,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|rupture_de_stock,4,True,1734.06,False,1268.64,True,1929.45,True,False,False,True,54,soldes
TN00066,75,55+,M,Universitaire Licence,Grand Tunis,Manouba,urbain,1257,Moyen,4.1,Urbain moderne,boutique_physique|site_ecommerce,2,voyage_tourisme|sante|mode,3,google_search|facebook|influenceur_local,34,2,5,paiement_a_la_livraison,102.59,False,False,39,True,retours_difficiles|prix_non_transparents,2,True,211.97,True,134.11,True,146.05,True,True,False,True,78,ramadan
TN00067,34,25-34,M,Universitaire Licence,Grand Tunis,Tunis,urbain,337,Faible,16.8,Urbain moderne,boutique_physique|reseaux_sociaux|marche_souk,3,mode|maison_deco|sante|voyage_tourisme|sport,5,facebook|affichage_urbain|instagram,83,6,4,carte_bancaire,51.94,False,False,48,False,mefiance_paiement_online|interface_non_arabisee|rupture_de_stock,3,True,62.07,True,59.29,True,75.15,False,True,False,True,74,soldes
TN00068,22,18-24,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,420,Faible,2.7,Familial traditionnel,boutique_physique|app_mobile|marche_souk,3,alimentation|sante|mode,3,youtube|influenceur_local|bouche_a_oreille,82,3,5,paiement_a_la_livraison,25.74,False,False,25,False,mefiance_paiement_online|retours_difficiles|service_client_absent,3,True,31.16,True,37.64,True,41.96,True,False,False,False,42,soldes
TN00069,33,25-34,M,Primaire / Collège,Grand Tunis,Tunis,urbain,5515,Très élevé,16.0,Digitaliste connecté,reseaux_sociaux|app_mobile,2,divertissement|beaute_hygiene,2,affichage_urbain|youtube|facebook,76,3,3,paiement_a_la_livraison,651.13,True,True,46,False,livraison_lente_chere|retours_difficiles,2,True,1385.68,True,1251.57,True,1507.73,True,False,True,True,59,soldes
TN00070,19,18-24,M,Secondaire / BAC,Centre-Est,Mahdia,urbain,2853,Élevé,0.3,Urbain moderne,reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,4,divertissement|tech_electronique|mode|beaute_hygiene,4,bouche_a_oreille,80,3,3,carte_bancaire,168.91,True,False,45,False,livraison_lente_chere|retours_difficiles|rupture_de_stock,3,True,321.43,True,248.19,True,244.43,True,False,False,False,68,ramadan
TN00071,34,25-34,F,Universitaire Licence,Sud,Gabès,urbain,1370,Moyen,9.6,Familial traditionnel,boutique_physique|reseaux_sociaux,2,divertissement|alimentation,2,tv_radio|youtube|influenceur_local,73,3,3,paiement_a_la_livraison,150.83,False,False,30,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent,4,True,210.69,True,206.49,True,211.69,True,True,False,True,32,soldes
TN00072,22,18-24,F,Primaire / Collège,Grand Tunis,Manouba,urbain,952,Moyen,12.1,Digitaliste connecté,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk,4,maison_deco|sport|divertissement,3,bouche_a_oreille,89,5,1,paiement_a_la_livraison,110.37,True,True,12,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent,4,False,132.46,True,117.38,True,140.85,True,True,False,True,68,soldes
TN00073,31,25-34,M,Primaire / Collège,Grand Tunis,Manouba,urbain,335,Faible,7.2,Rural émergent,boutique_physique|marche_souk,2,voyage_tourisme|sante|mode|beaute_hygiene,4,affichage_urbain,91,3,3,especes,36.03,False,True,62,False,mefiance_paiement_online,1,True,71.75,True,63.44,True,48.11,True,True,False,True,53,ramadan
TN00074,49,45-54,M,Universitaire Licence,Grand Tunis,Ariana,urbain,3778,Très élevé,6.8,Urbain moderne,boutique_physique|site_ecommerce|marche_souk|whatsapp_commerce,4,alimentation|mode|maison_deco|beaute_hygiene|voyage_tourisme,5,instagram,36,9,5,paiement_a_la_livraison,691.39,True,False,65,False,prix_non_transparents|service_client_absent,2,True,1316.11,False,1137.99,True,1239.19,True,True,False,True,51,ramadan
TN00075,34,25-34,M,Primaire / Collège,Grand Tunis,Ben Arous,urbain,1029,Moyen,2.2,Digitaliste connecté,boutique_physique|app_mobile|site_ecommerce|marche_souk,4,divertissement|beaute_hygiene,2,google_search,88,1,2,especes,196.56,True,False,29,True,retours_difficiles|prix_non_transparents|interface_non_arabisee,3,True,235.28,True,202.09,True,229.16,True,False,True,True,65,ramadan
TN00076,64,55+,M,Universitaire Licence,Sud,Gabès,urbain,1354,Moyen,4.5,Urbain moderne,boutique_physique|app_mobile,2,alimentation|sport|divertissement|mode,4,tv_radio|instagram,20,3,4,carte_bancaire,168.1,False,False,2,False,retours_difficiles|prix_non_transparents|interface_non_arabisee|rupture_de_stock,4,True,155.31,True,183.63,True,158.13,True,True,True,False,80,ete
TN00077,50,45-54,F,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,4115,Très élevé,13.4,Urbain moderne,boutique_physique,1,maison_deco|voyage_tourisme|divertissement|mode,4,influenceur_local|google_search,52,3,3,especes,898.3,True,True,33,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|rupture_de_stock,4,False,1281.73,True,1225.43,True,1328.3,True,True,False,True,61,soldes
TN00078,39,35-44,F,Secondaire / BAC,Grand Tunis,Manouba,urbain,755,Moyen,2.9,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce,4,sport|divertissement,2,facebook,61,3,4,paiement_a_la_livraison,207.78,False,False,15,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents,3,True,323.38,False,210.51,False,237.6,True,False,False,True,80,ramadan
TN00079,18,18-24,F,Primaire / Collège,Centre-Est,Mahdia,urbain,522,Faible,2.8,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,mode|voyage_tourisme|alimentation|tech_electronique,4,tiktok|youtube,94,4,5,carte_bancaire,26.98,True,False,32,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents,4,True,41.78,True,29.77,True,46.6,True,True,True,True,56,soldes
TN00080,35,35-44,F,Secondaire / BAC,Sud,Tataouine,urbain,928,Moyen,13.2,Digitaliste connecté,reseaux_sociaux|app_mobile,2,sport|alimentation,2,tv_radio|youtube,53,3,3,virement,160.38,True,False,38,False,retours_difficiles|service_client_absent|interface_non_arabisee,3,True,318.32,False,197.25,False,211.66,True,True,True,True,70,ramadan
TN00081,28,25-34,M,Universitaire Licence,Grand Tunis,Ariana,urbain,1866,Élevé,17.0,Digitaliste connecté,boutique_physique,1,tech_electronique|maison_deco|sante|voyage_tourisme|sport,5,tiktok,88,2,3,carte_bancaire,415.53,True,False,67,False,mefiance_paiement_online|service_client_absent|interface_non_arabisee,3,True,565.52,True,390.0,True,457.84,True,False,False,True,41,ramadan
TN00082,20,18-24,M,Primaire / Collège,Sud,Sfax,rural,2011,Élevé,10.4,Urbain moderne,reseaux_sociaux|app_mobile,2,divertissement,1,affichage_urbain,96,3,2,paiement_mobile,259.29,True,True,29,True,mefiance_paiement_online|prix_non_transparents|rupture_de_stock,3,True,314.18,True,255.02,True,375.54,True,True,False,True,44,soldes
TN00083,35,35-44,F,Primaire / Collège,Grand Tunis,Manouba,urbain,1044,Moyen,0.4,Digitaliste connecté,boutique_physique|reseaux_sociaux|whatsapp_commerce,3,sport|mode,2,influenceur_local|bouche_a_oreille|instagram,52,5,2,paiement_mobile,154.68,True,False,17,False,livraison_lente_chere|mefiance_paiement_online|interface_non_arabisee|rupture_de_stock,4,True,234.36,True,214.71,True,321.46,True,True,True,True,65,soldes
TN00084,37,35-44,F,Universitaire Licence,Grand Tunis,Manouba,urbain,1279,Moyen,15.8,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,sport|alimentation,2,tv_radio,64,2,1,paiement_a_la_livraison,157.28,False,True,45,False,retours_difficiles|service_client_absent|interface_non_arabisee,3,True,270.66,True,225.13,False,370.67,False,False,True,True,49,ramadan
TN00085,31,25-34,F,Sans diplôme,Grand Tunis,Ariana,urbain,1294,Moyen,11.0,Digitaliste connecté,reseaux_sociaux|app_mobile|site_ecommerce,3,alimentation|sante|mode|tech_electronique,4,tiktok|bouche_a_oreille|youtube,75,1,3,virement,142.94,False,False,22,False,livraison_lente_chere|prix_non_transparents|rupture_de_stock,3,False,247.6,False,207.77,False,169.26,True,True,True,True,64,ete
TN00086,24,18-24,M,Secondaire / BAC,Sud,Médenine,urbain,1329,Moyen,7.2,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,5,maison_deco|beaute_hygiene,2,tv_radio|bouche_a_oreille,94,8,3,especes,126.26,True,False,46,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent,4,False,102.47,True,131.82,True,154.06,True,False,True,True,42,soldes
TN00087,37,35-44,M,Universitaire Licence,Sud,Sfax,urbain,556,Faible,9.0,Familial traditionnel,boutique_physique|site_ecommerce|marche_souk,3,voyage_tourisme|alimentation,2,bouche_a_oreille|affichage_urbain|facebook,56,3,1,paiement_a_la_livraison,49.08,False,True,15,False,mefiance_paiement_online|prix_non_transparents|service_client_absent,3,True,77.2,True,62.37,True,102.72,True,True,False,True,56,soldes
TN00088,26,25-34,F,Sans diplôme,Sud,Tataouine,urbain,2069,Élevé,15.3,Digitaliste connecté,boutique_physique|app_mobile|site_ecommerce|whatsapp_commerce,4,maison_deco|voyage_tourisme|alimentation|mode,4,google_search|youtube|facebook,73,3,3,carte_bancaire,436.44,True,False,5,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,500.69,True,375.96,False,584.09,True,True,False,False,45,ramadan
TN00089,32,25-34,M,Primaire / Collège,Sud,Tataouine,rural,1325,Moyen,5.4,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|whatsapp_commerce,4,sport|sante|beaute_hygiene,3,tv_radio|facebook,79,1,2,especes,131.17,False,True,35,False,livraison_lente_chere|retours_difficiles|interface_non_arabisee|rupture_de_stock,4,True,178.58,True,210.97,False,210.08,True,True,False,True,55,ete
TN00090,19,18-24,M,Sans diplôme,Sud,Médenine,urbain,5566,Très élevé,16.0,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce,4,voyage_tourisme|sante|mode,3,facebook|google_search|bouche_a_oreille,81,6,2,virement,488.02,True,False,39,False,livraison_lente_chere|service_client_absent,2,False,767.86,True,621.27,True,552.07,True,False,False,True,67,ete
TN00091,28,25-34,M,Secondaire / BAC,Nord Littoral,Bizerte,urbain,2874,Élevé,17.1,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,maison_deco|voyage_tourisme|divertissement|mode,4,google_search|tiktok,91,5,2,especes,512.61,False,False,36,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,True,616.84,True,513.81,True,610.37,True,False,False,True,61,ramadan
TN00092,50,45-54,M,Sans diplôme,Grand Tunis,Ben Arous,urbain,959,Moyen,11.6,Urbain moderne,reseaux_sociaux|app_mobile,2,sport|divertissement|alimentation,3,youtube,45,6,4,paiement_a_la_livraison,191.06,True,True,32,True,livraison_lente_chere|retours_difficiles|interface_non_arabisee,3,True,228.71,True,228.57,False,180.75,True,True,True,True,72,ramadan
TN00093,37,35-44,M,Primaire / Collège,Nord Littoral,Nabeul,rural,1057,Moyen,17.5,Familial traditionnel,boutique_physique|reseaux_sociaux|marche_souk,3,alimentation|mode|tech_electronique|maison_deco|beaute_hygiene,5,instagram|facebook,63,1,3,especes,269.88,False,False,55,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,False,308.71,False,255.58,True,204.3,True,True,False,False,60,soldes
TN00094,41,35-44,F,Secondaire / BAC,Centre-Ouest,Sidi Bouzid,rural,530,Faible,10.1,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile,3,maison_deco|alimentation|sante|beaute_hygiene,4,youtube|facebook|affichage_urbain,62,4,3,paiement_a_la_livraison,49.89,False,False,83,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|rupture_de_stock,5,True,97.2,True,87.7,True,98.98,True,False,False,True,56,soldes
TN00095,39,35-44,M,Primaire / Collège,Nord-Ouest,Siliana,rural,442,Faible,7.8,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,voyage_tourisme|alimentation|mode,3,affichage_urbain|youtube|tv_radio,55,5,2,paiement_a_la_livraison,45.13,False,False,55,False,mefiance_paiement_online|retours_difficiles|interface_non_arabisee,3,True,82.82,False,86.07,False,82.76,True,False,False,True,57,ramadan
TN00096,22,18-24,F,Master / Ingénieur,Centre-Est,Sousse,urbain,1267,Moyen,12.0,Rural émergent,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,voyage_tourisme|alimentation,2,bouche_a_oreille|youtube|affichage_urbain,93,5,4,paiement_a_la_livraison,66.3,True,True,47,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,False,106.86,True,99.55,False,143.98,True,True,False,True,68,ete
TN00097,25,25-34,M,Universitaire Licence,Grand Tunis,Manouba,urbain,671,Moyen,15.4,Urbain moderne,app_mobile|marche_souk,2,maison_deco|voyage_tourisme|sante|tech_electronique,4,instagram|affichage_urbain|youtube,77,5,3,carte_bancaire,194.07,True,True,5,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,5,True,247.01,True,216.11,False,208.31,True,False,False,True,52,ramadan
TN00098,61,55+,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,483,Faible,15.0,Urbain moderne,reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,4,alimentation|mode,2,instagram|google_search,28,8,3,paiement_mobile,30.74,True,True,16,False,livraison_lente_chere|rupture_de_stock,2,True,57.22,True,43.44,True,54.25,True,False,True,True,81,ramadan
TN00099,51,45-54,M,Universitaire Licence,Sud,Sfax,urbain,1011,Moyen,0.1,Familial traditionnel,app_mobile,1,voyage_tourisme|divertissement|mode,3,instagram|influenceur_local,39,4,2,especes,149.39,False,False,53,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents,4,True,242.8,True,176.13,True,243.66,True,True,False,True,76,soldes
TN00100,28,25-34,M,Primaire / Collège,Grand Tunis,Ariana,urbain,2903,Élevé,10.2,Digitaliste connecté,reseaux_sociaux|app_mobile|marche_souk,3,maison_deco|sante|mode|beaute_hygiene,4,youtube|affichage_urbain,73,4,1,especes,483.69,True,False,60,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|rupture_de_stock,4,False,444.93,True,390.24,True,473.6,True,True,True,True,77,soldes
TN00101,54,45-54,M,Universitaire Licence,Nord Littoral,Bizerte,rural,3696,Très élevé,13.5,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|whatsapp_commerce,4,mode|beaute_hygiene,2,google_search|facebook,49,4,2,especes,1084.84,False,False,23,True,mefiance_paiement_online|retours_difficiles|service_client_absent|interface_non_arabisee,4,True,1058.38,True,1063.24,True,1230.15,True,True,False,False,48,soldes
TN00102,35,35-44,F,Sans diplôme,Centre-Est,Mahdia,urbain,2181,Élevé,6.6,Urbain moderne,boutique_physique|whatsapp_commerce,2,voyage_tourisme|tech_electronique,2,youtube|facebook|google_search,70,2,1,especes,480.92,True,False,24,True,mefiance_paiement_online|prix_non_transparents|service_client_absent|interface_non_arabisee,4,False,675.12,True,563.46,True,855.66,True,True,False,False,58,soldes
TN00103,21,18-24,F,Primaire / Collège,Grand Tunis,Manouba,rural,3447,Très élevé,15.1,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce|whatsapp_commerce,5,maison_deco|voyage_tourisme|sante|tech_electronique,4,influenceur_local|tiktok|bouche_a_oreille,86,1,4,especes,398.22,True,False,36,False,livraison_lente_chere|retours_difficiles,2,True,680.42,True,577.07,False,856.57,True,True,True,True,94,ramadan
TN00104,42,35-44,M,Primaire / Collège,Grand Tunis,Ben Arous,rural,635,Moyen,7.1,Digitaliste connecté,reseaux_sociaux|app_mobile|whatsapp_commerce|television_catalogue,4,divertissement|mode|tech_electronique|sante|beaute_hygiene,5,tiktok|affichage_urbain,70,7,6,paiement_a_la_livraison,213.99,False,False,21,False,interface_non_arabisee|rupture_de_stock,2,False,265.88,True,252.83,True,216.03,True,True,False,True,89,ete
TN00105,24,18-24,M,Secondaire / BAC,Sud,Tataouine,rural,476,Faible,15.0,Urbain moderne,app_mobile,1,sante|mode,2,tiktok|tv_radio,94,1,4,paiement_a_la_livraison,23.06,True,True,53,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent|interface_non_arabisee,5,True,43.57,True,34.79,True,28.69,True,True,False,True,51,ramadan
TN00106,24,18-24,M,Doctorat,Centre-Est,Monastir,urbain,485,Faible,16.4,Digitaliste connecté,boutique_physique|app_mobile|whatsapp_commerce,3,voyage_tourisme|divertissement|sante,3,facebook|google_search|instagram,91,6,4,carte_bancaire,27.36,False,True,15,True,livraison_lente_chere|retours_difficiles|prix_non_transparents,3,True,35.52,True,31.97,True,35.53,True,True,True,True,78,soldes
TN00107,43,35-44,F,Universitaire Licence,Centre-Ouest,Sidi Bouzid,urbain,1421,Moyen,15.2,Familial traditionnel,boutique_physique|reseaux_sociaux|marche_souk,3,sante|tech_electronique,2,influenceur_local|youtube,54,3,5,especes,240.51,False,False,27,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,6,True,250.19,False,279.52,False,233.51,False,False,False,True,60,ramadan
TN00108,26,25-34,M,Secondaire / BAC,Centre-Est,Monastir,urbain,411,Faible,18.0,Digitaliste connecté,reseaux_sociaux|site_ecommerce,2,maison_deco|divertissement|beaute_hygiene,3,affichage_urbain|youtube|influenceur_local,84,1,4,especes,45.52,True,False,34,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|rupture_de_stock,4,True,73.1,True,67.63,False,84.3,True,True,True,True,68,ramadan
TN00109,34,25-34,F,Universitaire Licence,Grand Tunis,Ariana,rural,3691,Très élevé,0.6,Familial traditionnel,reseaux_sociaux|marche_souk,2,maison_deco|alimentation,2,google_search|tv_radio,79,2,1,paiement_a_la_livraison,716.42,True,False,47,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent|interface_non_arabisee,4,True,1323.21,True,1051.68,True,1539.99,True,False,False,True,62,soldes
TN00110,19,18-24,F,Universitaire Licence,Centre-Est,Sfax Nord,urbain,1323,Moyen,16.2,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,sport|alimentation|mode,3,affichage_urbain|influenceur_local|google_search,96,2,3,paiement_a_la_livraison,105.94,True,True,47,True,mefiance_paiement_online|prix_non_transparents|rupture_de_stock,3,True,116.0,True,101.83,True,119.05,True,True,False,False,59,soldes
TN00111,26,25-34,F,Sans diplôme,Centre-Est,Sfax Nord,urbain,944,Moyen,11.5,Urbain moderne,app_mobile|site_ecommerce|whatsapp_commerce,3,maison_deco|mode|tech_electronique,3,influenceur_local,76,4,4,paiement_a_la_livraison,197.06,True,False,59,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee,5,True,205.13,True,185.27,True,242.89,True,False,False,False,52,soldes
